1970-01-01 01:06:15	375	375	29		alive
1970-01-01 01:06:16	376	376	29		alive
1970-01-01 01:06:17	377	377	29		alive
1970-01-01 01:06:18	378	378	29		alive
1970-01-01 01:06:19	379	379	29		alive
1970-01-01 01:06:20	380	380	29		alive
1970-01-01 01:06:21	381	381	29		alive
1970-01-01 01:06:22	382	382	29		alive
1970-01-01 01:06:23	383	383	29		alive
1970-01-01 01:06:24	384	384	29		alive
1970-01-01 01:06:25	385	385	29		alive
1970-01-01 01:06:26	386	386	29		alive
1970-01-01 01:06:27	387	387	29		alive
1970-01-01 01:06:28	388	388	29		alive
1970-01-01 01:06:29	389	389	29		alive
1970-01-01 01:06:30	390	390	29		alive
1970-01-01 01:06:31	391	391	29		alive
1970-01-01 01:06:32	392	392	29		alive
1970-01-01 01:06:33	393	393	29		alive
1970-01-01 01:06:34	394	394	29		alive
1970-01-01 01:06:35	395	395	29		alive
1970-01-01 01:06:36	396	396	29		alive
1970-01-01 01:06:37	397	397	29		alive
1970-01-01 01:06:38	398	398	29		alive
1970-01-01 01:06:39	399	399	29		alive
1970-01-01 01:06:40	400	400	29		alive
1970-01-01 01:06:41	401	401	29		alive
1970-01-01 01:06:42	402	402	29		alive
1970-01-01 01:06:43	403	403	29		alive
1970-01-01 01:06:44	404	404	29		alive
1970-01-01 01:06:45	405	405	29		alive
1970-01-01 01:06:46	406	406	29		alive
1970-01-01 01:06:47	407	407	29		alive
1970-01-01 01:06:48	408	408	29		alive
1970-01-01 01:06:49	409	409	29		alive
1970-01-01 01:06:50	410	410	29		alive
1970-01-01 01:06:51	411	411	29		alive
1970-01-01 01:06:52	412	412	29		alive
1970-01-01 01:06:53	413	413	29		alive
1970-01-01 01:06:54	414	414	29		alive
1970-01-01 01:06:55	415	415	29		alive
1970-01-01 01:06:56	416	416	29		alive
1970-01-01 01:06:57	417	417	29		alive
1970-01-01 01:06:58	418	418	29		alive
1970-01-01 01:06:59	419	419	29		alive
1970-01-01 01:07:00	420	420	29		alive
1970-01-01 01:07:01	421	421	29		alive
1970-01-01 01:07:02	422	422	29		alive
1970-01-01 01:07:03	423	423	29		alive
1970-01-01 01:07:04	424	424	29		alive
1970-01-01 01:07:05	425	425	29		alive
1970-01-01 01:07:06	426	426	29		alive
1970-01-01 01:07:07	427	427	29		alive
1970-01-01 01:07:08	428	428	29		alive
1970-01-01 01:07:09	429	429	29		alive
1970-01-01 01:07:10	430	430	29		alive
1970-01-01 01:07:11	431	431	29		alive
1970-01-01 01:07:12	432	432	29		alive
1970-01-01 01:07:13	433	433	29		alive
1970-01-01 01:07:14	434	434	29		alive
1970-01-01 01:07:15	435	435	29		alive
1970-01-01 01:07:16	436	436	29		alive
1970-01-01 01:07:17	437	437	29		alive
1970-01-01 01:07:18	438	438	29		alive
1970-01-01 01:07:19	439	439	29		alive
1970-01-01 01:07:20	440	440	29		alive
1970-01-01 01:07:21	441	441	29		alive
1970-01-01 01:07:22	442	442	28		alive
1970-01-01 01:07:23	443	443	28		alive
1970-01-01 01:07:24	444	444	28		alive
1970-01-01 01:07:25	445	445	28		alive
1970-01-01 01:07:26	446	446	28		alive
1970-01-01 01:07:27	447	447	28		alive
1970-01-01 01:07:28	448	448	28		alive
1970-01-01 01:07:29	449	449	28		alive
1970-01-01 01:07:30	450	450	28		alive
1970-01-01 01:07:31	451	451	28		alive
1970-01-01 01:07:32	452	452	28		alive
1970-01-01 01:07:33	453	453	28		alive
1970-01-01 01:07:34	454	454	28		alive
1970-01-01 01:07:35	455	455	28		alive
1970-01-01 01:07:36	456	456	28		alive
1970-01-01 01:07:37	457	457	28		alive
1970-01-01 01:07:38	458	458	28		alive
1970-01-01 01:07:39	459	459	27		alive
1970-01-01 01:07:40	460	460	27		alive
1970-01-01 01:07:41	461	461	27		alive
1970-01-01 01:07:42	462	462	27		alive
1970-01-01 01:07:43	463	463	27		alive
1970-01-01 01:07:44	464	464	27		alive
1970-01-01 01:07:45	465	465	27		alive
1970-01-01 01:07:46	466	466	27		alive
1970-01-01 01:07:47	467	467	27		alive
1970-01-01 01:07:48	468	468	27		alive
1970-01-01 01:07:49	469	469	27		alive
1970-01-01 01:07:50	470	470	27		alive
1970-01-01 01:07:51	471	471	27		alive
1970-01-01 01:07:52	472	472	27		alive
1970-01-01 01:07:53	473	473	27		alive
1970-01-01 01:07:54	474	474	27		alive
1970-01-01 01:07:55	475	475	27		alive
1970-01-01 01:07:56	476	476	27		alive
1970-01-01 01:07:57	477	477	27		alive
1970-01-01 01:07:58	478	478	27		alive
1970-01-01 01:07:59	479	479	27		alive
1970-01-01 01:08:00	480	480	27		alive
1970-01-01 01:08:01	481	481	27		alive
